"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Status Code","Status","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"Hyperlink","https://irishealing.com/blog/our-mental-health-retreats-in-california/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-famous-people-with-ptsd-post-traumatic-stress-disorder/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-famous-people-with-ptsd-post-traumatic-stress-disorder/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-famous-people-with-ptsd-post-traumatic-stress-disorder/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-famous-people-with-ptsd-post-traumatic-stress-disorder/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-famous-people-with-ptsd-post-traumatic-stress-disorder/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/smart-recovery-meeting/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/smart-recovery-meeting/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/smart-recovery-meeting/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/smart-recovery-meeting/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/smart-recovery-meeting/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/spiritual-rehabilitation-retreats/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/spiritual-rehabilitation-retreats/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/spiritual-rehabilitation-retreats/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/spiritual-rehabilitation-retreats/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/spiritual-rehabilitation-retreats/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/featured-keys-recovery-magazine/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/featured-keys-recovery-magazine/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/featured-keys-recovery-magazine/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/featured-keys-recovery-magazine/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
